00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,-01.073,-01.811,41.5738,55.8712,64.9479,71.4243,76.3402,80.0024,82.6815,84.6479,86.0926,87.1549
00.0000,-01.130,-01.811,40.8347,55.1603,64.2207,70.7342,75.6609,79.3364,82.0256,83.9984,85.4473,86.5123
00.0000,09.4223,38.2406,54.6045,65.3917,73.3572,79.6110,84.2166,87.6057,90.1126,91.9669,93.3386,94.3532
00.0000,05.1925,37.5397,54.5416,65.4005,73.3704,79.3214,84.1296,87.5187,90.0256,91.8799,93.2516,94.2662
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,13.1123,33.8157,51.2562,66.1453,74.6685,80.8963,85.4908,88.8926,91.4104,93.2737,94.6523,95.6721
00.0000,06.9211,33.7334,51.3399,64.9872,74.5394,80.7428,85.3356,88.7366,91.2537,93.1164,94.4945,95.5139
00.0000,-06.680,32.3038,49.8880,63.6338,73.0427,79.2271,83.8221,87.2242,89.7419,91.6047,92.9828,94.0021
00.0000,-06.955,30.6016,48.4337,62.2275,71.5219,77.7577,82.3610,85.8053,88.3396,90.2131,91.5980,92.6217
00.0000,-11.715,27.7250,46.0426,59.8878,69.1672,75.3974,80.0112,83.4874,86.0358,87.9183,89.3090,90.3365
00.0000,-10.942,-02.557,43.6993,57.6434,66.8866,73.1337,77.7841,81.2818,83.8456,85.7379,87.1351,88.1666
00.0000,-02.057,-01.690,42.8655,57.1343,66.2333,72.6872,77.6165,81.2767,83.9536,85.9186,87.3625,88.4242
00.0000,-01.227,-01.769,41.9400,56.2446,65.3176,71.8164,76.7598,80.4364,83.1258,85.0988,86.5478,87.6129
00.0000,10.6364,39.6016,55.0363,66.3566,74.7302,80.9241,85.5058,88.8948,91.4017,93.2561,94.6277,95.6423
00.0000,09.0146,38.4905,54.9265,66.2467,74.6203,80.8142,85.3959,88.7849,91.2918,93.1462,94.5178,95.5325
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000,00.0000
00.0000,13.0650,33.8395,51.2477,66.0576,74.6803,80.8971,85.4920,88.8939,91.4119,93.2753,94.6539,95.6738
00.0000,06.0732,33.5912,51.1917,65.0173,74.5478,80.7553,85.3554,88.7598,91.2794,93.1437,94.5230,95.5433
00.0000,-05.564,32.1660,49.9012,63.7756,73.2508,79.4583,84.1104,87.5386,90.0733,91.9473,93.3328,94.3571
00.0000,-08.091,28.8921,48.7240,62.6458,72.0549,78.2782,82.9686,86.7672,89.4371,91.3977,92.8387,93.8986
00.0000,-09.906,23.9148,46.4486,60.4153,69.7668,76.0058,80.7203,84.4677,87.1276,89.0818,90.5186,91.5759
00.0000,-10.169,00.3171,44.2617,58.7266,67.8785,74.2880,79.2605,82.9443,85.6291,87.5992,89.0463,90.1102
00.0000,-01.488,-00.849,44.0929,58.3685,67.4764,73.9327,78.9100,82.5882,85.2768,87.2493,88.6979,89.7628
00.0000,-01.274,-01.678,43.0318,57.3160,66.4048,72.8894,77.8503,81.5284,84.2184,86.1918,87.6411,88.7063
00.0000,17.5886,41.0315,56.3446,67.6648,76.0384,82.2324,86.8140,90.2031,92.7100,94.5643,95.9360,96.9506
00.0000,05.1707,40.7647,56.2059,67.5261,75.8997,82.0936,86.6753,90.0643,92.5712,94.4256,95.7972,96.8118
00.0000,02.0652,38.3044,53.7295,65.0497,73.4233,79.6172,84.1989,87.5879,90.0948,91.9492,93.3208,94.3354
00.0000,-01.913,29.3425,51.2811,62.6013,70.9749,77.1689,81.7505,85.1396,87.6465,89.5008,90.8725,91.8871
00.0000,06.0771,32.1156,50.0833,64.4897,73.1542,79.3614,83.9605,87.3638,89.8823,91.7458,93.1244,94.1442
00.0000,05.7096,31.0122,49.9198,63.8602,73.2617,79.4715,84.1241,87.5524,90.0872,91.9613,93.3468,94.3711
00.0000,04.3871,30.6036,49.9098,63.9255,73.2521,79.5251,84.6689,88.3131,90.9859,92.9483,94.3905,95.4513
00.0000,04.2915,30.3696,49.8021,63.8617,73.0958,79.4502,84.5665,88.2343,90.9215,92.8931,94.3412,95.4057
00.0000,02.3127,28.5915,48.3175,62.4168,71.6217,77.9952,83.0441,86.7203,89.4057,91.3762,92.8235,93.8876
00.0000,-03.253,23.4453,46.7927,60.9707,70.1358,76.5422,81.5621,85.2390,87.9255,89.8967,91.3445,92.4088
00.0000,-02.779,07.1800,45.4334,59.6560,68.7884,75.2268,80.2233,83.9004,86.5883,88.5603,90.0087,91.0734
00.0000,-01.425,02.9648,44.1216,58.3786,67.4864,73.9544,78.9294,82.6069,85.2961,87.2690,88.7178,89.7829
00.0000,20.7790,41.0608,56.3598,67.6801,76.0537,82.2476,86.8293,90.2183,92.7252,94.5795,95.9512,96.9658
00.0000,19.4367,41.0315,56.3446,67.6648,76.0384,82.2324,86.8140,90.2031,92.7100,94.5643,95.9360,96.9506
00.0000,-09.919,38.5157,53.8393,65.1596,73.5332,79.7271,84.3088,87.6978,90.2047,92.0590,93.4307,94.4453
00.0000,-10.150,26.5509,51.3681,62.6884,71.0620,77.2559,81.8376,85.2266,87.7335,89.5878,90.9595,91.9741
00.0000,05.1446,28.6445,49.0638,61.7908,71.8372,78.0656,82.6961,86.1218,88.6545,90.6696,92.1044,93.1604
00.0000,05.3938,29.4754,48.8040,62.6876,72.1153,78.5814,83.5260,87.1675,89.8388,91.8002,93.2417,94.3020
00.0000,06.1313,30.5646,49.8624,64.0883,73.2575,79.7377,84.7337,88.4006,91.0880,93.0597,94.5079,95.5725
00.0000,06.7795,30.5519,49.8555,64.0843,73.2483,79.7332,84.7277,88.3960,91.0842,93.0565,94.5050,95.5698
00.0000,-00.322,29.1893,48.5326,62.7674,71.9241,78.4153,83.4009,87.0713,89.7601,91.7327,93.1814,94.2464
00.0000,-00.645,14.2731,47.2006,61.4494,70.5968,77.0969,82.0718,85.7440,88.4334,90.4065,91.8555,92.9206
00.0000,-00.715,06.2725,45.8804,60.1449,69.2821,75.7935,80.7564,84.4302,87.1203,89.0938,90.5431,91.6084
00.0000,-00.792,02.8664,44.5735,58.8552,67.9833,74.5078,79.4580,83.1332,85.8241,87.7981,89.2477,90.3132
